DATE,PREC,RUNOFF,DEFICIT_35,DEFICIT_70,DEFICIT_90
2009-01-24,26.1,0.0,-14.0,-28.6,-36.08
2009-01-25,0.4,0.0,-7.596,-22.39,-33.43
2009-01-26,7.4,0.0,-9.788,-25.47,-36.91
2009-01-27,3.2,0.0,-8.669,-24.2,-35.94
2009-01-28,1.8,0.0,-7.402,-22.03,-33.46
2009-01-29,0.0,0.0,-5.552,-18.69,-29.5
2009-01-30,0.0,0.0,-4.391,-16.06,-26.11
2009-01-31,0.0,0.0,-3.467,-13.88,-23.23
2009-02-01,7.7,0.0,-7.428,-19.24,-28.38
2009-02-02,17.8,0.0,-13.75,-31.7,-43.06
2009-02-03,11.3,0.0,-17.23,-37.34,-49.21
2009-02-04,0.0,0.0,-12.24,-31.9,-43.77
2009-02-05,5.6,0.0,-12.62,-32.24,-44.11
2009-02-06,8.9,0.0,-15.66,-35.77,-47.63
2009-02-07,1.5,0.0,-12.16,-31.78,-43.65
2009-02-08,2.1,0.0,-10.57,-29.07,-40.94
2009-02-09,0.0,0.0,-7.942,-24.28,-36.15
2009-02-10,3.6,0.0,-8.215,-23.5,-35.16
2009-02-11,0.0,0.0,-5.993,-19.73,-30.87
2009-02-12,0.0,0.0,-4.713,-16.87,-27.19
2009-02-13,0.0,0.0,-3.647,-14.43,-24.01
2009-02-14,0.0,0.0,-2.701,-12.28,-21.17
2009-02-15,0.0,0.0,-1.826,-10.31,-18.58
2009-02-16,0.0,0.0,-0.9524,-8.402,-16.09
2009-02-17,0.0,0.0,-0.1468,-6.606,-13.73
2009-02-18,0.0,0.0,0.4448,-5.113,-11.73
2009-02-19,0.0,0.0,1.115,-3.625,-9.755
2009-02-20,0.0,0.0,1.857,-2.063,-7.722
2009-02-21,0.0,0.0,2.538,-0.5579,-5.759
2009-02-22,0.0,0.0,3.172,0.8713,-3.887
2009-02-23,0.0,0.0,3.676,2.114,-2.231
2009-02-24,0.0,0.0,4.29,3.431,-0.5039
2009-02-25,0.0,0.0,4.904,4.759,1.224
2009-02-26,0.0,0.0,5.618,6.217,3.093
2009-02-27,0.0,0.0,6.304,7.676,4.965
2009-02-28,0.0,0.0,7.014,9.175,6.888
2009-03-01,1.5,0.0,6.135,8.725,6.795
2009-03-02,1.9,0.0,5.221,7.69,6.004
2009-03-03,2.5,0.0,4.42,6.484,4.947
2009-03-04,15.4,0.0,-4.971,-7.238,-8.95
2009-03-05,9.9,0.0,-6.46,-13.72,-17.18
2009-03-06,0.9,0.0,-2.996,-10.68,-16.33
2009-03-07,0.0,0.0,-0.735,-7.379,-13.78
2009-03-08,0.0,0.0,0.6982,-4.736,-11.0
2009-03-09,0.0,0.0,1.685,-2.609,-8.425
2009-03-10,0.0,0.0,2.512,-0.7377,-6.024
2009-03-11,0.0,0.0,3.442,1.232,-3.479
2009-03-12,0.0,0.0,4.223,3.032,-1.127
2009-03-13,0.0,0.0,5.168,5.025,1.457
2009-03-14,0.0,0.0,5.872,6.724,3.694
2009-03-15,0.0,0.0,6.668,8.492,6.016
2009-03-16,0.3,0.0,7.188,9.918,7.981
2009-03-17,0.0,0.0,8.105,11.77,10.38
2009-03-18,0.0,0.0,8.839,13.45,12.57
2009-03-19,2.3,0.0,7.81,13.03,12.69
2009-03-20,0.3,0.0,8.432,13.86,13.82
2009-03-21,0.0,0.0,9.291,15.27,15.54
2009-03-22,0.0,0.0,10.23,17.02,17.67
2009-03-23,0.0,0.0,11.31,19.11,20.26
2009-03-24,1.8,0.0,10.53,19.02,20.61
2009-03-25,0.0,0.0,11.71,20.75,22.76
2009-03-26,0.0,0.0,12.87,22.83,25.33
2009-03-27,0.0,0.0,13.75,24.67,27.61
2009-03-28,7.1,0.0,8.209,18.97,22.27
2009-03-29,30.2,0.0,-9.993,-9.888,-6.639
2009-03-30,6.8,0.0,-5.733,-11.67,-11.33
2009-03-31,17.5,0.0,-11.35,-23.28,-27.03
2009-04-01,6.6,0.0,-8.987,-22.7,-31.26
2009-04-02,8.1,0.0,-9.733,-25.02,-35.84
2009-04-03,0.1,0.0,-5.991,-19.84,-31.03
2009-04-04,4.4,0.0,-7.229,-20.68,-31.32
2009-04-05,0.0,0.0,-4.43,-16.36,-26.59
2009-04-06,0.0,0.0,-2.862,-12.87,-22.17
2009-04-07,0.0,0.0,-1.407,-9.583,-17.87
2009-04-08,0.0,0.0,-0.1292,-6.624,-13.91
2009-04-09,0.0,0.0,1.036,-3.923,-10.26
2009-04-10,0.1,0.0,1.999,-1.588,-7.081
2009-04-11,0.0,0.0,3.053,0.7827,-3.909
2009-04-12,0.0,0.0,4.129,3.194,-0.7206
2009-04-13,0.0,0.0,5.412,5.962,2.902
2009-04-14,0.0,0.0,6.628,8.665,6.436
2009-04-15,0.1,0.0,7.721,11.19,9.771
2009-04-16,0.9,0.0,7.867,12.37,11.6
2009-04-17,0.0,0.0,9.021,14.5,14.37
2009-04-18,5.5,0.0,5.52,11.1,11.53
2009-04-19,28.4,0.0,-10.82,-15.25,-15.02
2009-04-20,14.4,0.0,-10.77,-22.96,-26.96
2009-04-21,1.0,0.0,-5.49,-16.85,-24.83
2009-04-22,0.0,0.0,-2.661,-11.99,-20.45
2009-04-23,2.5,0.0,-2.601,-10.78,-18.63
2009-04-24,0.1,0.0,-0.7883,-7.68,-14.92
2009-04-25,0.0,0.0,0.7594,-4.478,-10.87
2009-04-26,7.1,0.0,-3.331,-9.364,-15.28
2009-04-27,10.4,0.0,-7.054,-16.32,-22.79
2009-04-28,14.9,0.0,-11.0,-25.48,-34.28
2009-04-29,3.6,0.0,-7.799,-22.46,-33.49
2009-04-30,6.3,0.0,-8.516,-23.5,-34.79
2009-05-01,0.0,0.0,-5.164,-18.29,-29.26
2009-05-02,4.5,0.0,-5.438,-17.89,-28.03
2009-05-03,0.0,0.0,-3.1,-13.49,-22.97
2009-05-04,11.7,0.0,-7.473,-20.61,-29.79
2009-05-05,6.2,0.0,-7.44,-21.44,-31.71
2009-05-06,0.0,0.0,-4.373,-16.34,-26.6
2009-05-07,0.0,0.0,-2.294,-11.9,-21.1
2009-05-08,0.0,0.0,-0.6429,-8.075,-16.04
2009-05-09,0.0,0.0,0.8874,-4.554,-11.29
2009-05-10,0.0,0.0,2.396,-1.129,-6.682
2009-05-11,0.0,0.0,4.095,2.602,-1.705
2009-05-12,0.0,0.0,5.581,6.004,2.789
2009-05-13,0.0,0.0,6.929,9.103,6.88
2009-05-14,0.0,0.0,8.421,12.39,11.19
2009-05-15,0.0,0.0,9.4,14.78,14.36
2009-05-16,0.0,0.0,10.66,17.54,17.99
2009-05-17,0.0,0.0,12.21,20.79,22.22
2009-05-18,0.0,0.0,13.74,24.08,26.48
2009-05-19,0.0,0.0,15.28,27.39,30.76
2009-05-20,0.0,0.0,16.77,30.6,34.91
2009-05-21,0.0,0.0,18.37,33.98,39.28
2009-05-22,0.0,0.0,19.86,37.18,43.4
2009-05-23,0.0,0.0,21.56,40.71,47.93
2009-05-24,0.0,0.0,23.42,44.52,52.82
2009-05-25,0.0,0.0,25.27,48.32,57.67
2009-05-26,0.0,0.0,27.13,52.12,62.53
2009-05-27,7.6,0.0,21.42,47.99,59.35
2009-05-28,0.0,0.0,23.88,50.82,62.97
2009-05-29,0.3,0.0,25.91,53.86,66.89
2009-05-30,0.0,0.0,27.83,56.94,70.75
2009-05-31,4.5,0.0,24.44,54.24,68.47
2009-06-01,8.2,0.0,18.01,47.55,62.11
2009-06-02,0.0,0.0,21.67,50.62,65.91
2009-06-03,0.0,0.0,24.53,54.02,70.09
2009-06-04,0.0,0.0,26.77,57.25,74.0
2009-06-05,0.0,0.0,28.6,60.21,77.54
2009-06-06,0.0,0.0,30.26,63.06,80.94
2009-06-07,0.0,0.0,32.06,66.25,84.78
2009-06-08,0.0,0.0,33.97,69.71,88.98
2009-06-09,0.0,0.0,35.49,72.54,92.4
2009-06-10,0.0,0.0,37.16,75.65,96.19
2009-06-11,0.0,0.0,39.2,79.41,100.8
2009-06-12,0.0,0.0,41.21,83.13,105.4
2009-06-13,0.0,0.0,43.0,86.46,109.5
2009-06-14,0.0,0.0,45.19,90.49,114.5
2009-06-15,0.0,0.0,47.38,94.51,119.5
2009-06-16,0.0,0.0,49.41,98.3,124.2
2009-06-17,2.9,0.0,47.93,98.15,124.7
2009-06-18,0.0,0.0,49.88,101.8,129.3
2009-06-19,0.0,0.0,51.68,105.2,133.5
2009-06-20,15.1,0.0,38.04,92.51,121.3
2009-06-21,0.0,0.0,39.92,95.34,124.6
2009-06-22,0.6,0.0,41.68,97.78,127.6
2009-06-23,0.3,0.0,43.86,100.6,131.0
2009-06-24,0.0,0.0,46.52,104.1,135.1
2009-06-25,0.0,0.0,48.73,107.3,138.8
2009-06-26,0.0,0.0,50.6,110.0,142.0
2009-06-27,6.0,0.0,46.32,106.4,138.8
2009-06-28,0.0,0.0,48.75,109.8,142.8
2009-06-29,0.0,0.0,50.76,112.7,146.2
2009-06-30,0.0,0.0,52.67,115.5,149.4
2009-07-01,0.5,0.0,53.99,117.6,152.0
2009-07-02,3.4,0.0,52.33,116.7,151.5
2009-07-03,0.0,0.0,54.13,119.3,154.5
2009-07-04,4.0,0.0,52.14,118.1,153.7
2009-07-05,18.2,0.0,36.51,103.2,139.1
2009-07-06,1.1,0.0,37.97,105.1,141.3
2009-07-07,0.0,0.0,41.43,108.5,145.0
2009-07-08,0.0,0.0,44.65,111.7,148.5
2009-07-09,15.4,0.0,32.34,99.49,136.5
2009-07-10,28.2,0.0,10.49,74.86,112.1
2009-07-11,0.0,0.0,20.39,78.45,116.0
2009-07-12,0.0,0.0,26.17,82.3,120.0
2009-07-13,0.0,0.0,30.81,86.65,124.6
2009-07-14,0.0,0.0,34.53,90.73,128.9
2009-07-15,0.0,0.0,38.07,95.03,133.5
2009-07-16,0.0,0.0,41.35,99.29,137.9
2009-07-17,0.0,0.0,44.78,104.0,142.8
2009-07-18,0.0,0.0,47.13,107.1,146.1
2009-07-19,0.0,0.0,49.65,110.4,149.6
2009-07-20,0.0,0.0,51.74,113.4,152.8
2009-07-21,0.0,0.0,53.74,116.3,155.8
2009-07-22,0.0,0.0,55.55,118.9,158.6
2009-07-23,0.0,0.0,57.5,121.8,161.6
2009-07-24,0.0,0.0,58.94,124.0,163.9
2009-07-25,0.0,0.0,60.02,125.7,165.8
2009-07-26,0.0,0.0,60.98,127.3,167.4
2009-07-27,0.0,0.0,61.79,128.8,169.0
2009-07-28,0.0,0.0,62.45,130.0,170.4
2009-07-29,0.0,0.0,63.09,131.3,171.8
2009-07-30,0.0,0.0,63.72,132.5,173.1
2009-07-31,0.0,0.0,64.27,133.6,174.3
2009-08-01,0.0,0.0,64.8,134.7,175.5
2009-08-02,0.0,0.0,65.31,135.8,176.6
2009-08-03,0.0,0.0,65.71,136.5,177.4
2009-08-04,0.9,0.0,65.58,136.8,177.8
2009-08-05,0.0,0.0,66.31,138.0,179.0
2009-08-06,0.0,0.0,66.84,138.9,180.0
2009-08-07,0.0,0.0,67.23,139.7,180.8
2009-08-08,0.0,0.0,67.59,140.4,181.6
2009-08-09,0.0,0.0,67.92,141.1,182.3
2009-08-10,1.2,0.0,67.51,141.0,182.3
2009-08-11,0.0,0.0,68.19,142.0,183.3
2009-08-12,0.0,0.0,68.69,142.8,184.2
2009-08-13,0.0,0.0,69.02,143.5,184.9
2009-08-14,0.0,0.0,69.32,144.1,185.5
2009-08-15,0.0,0.0,69.6,144.6,186.1
2009-08-16,0.0,0.0,69.88,145.2,186.7
2009-08-17,0.0,0.0,70.16,145.7,187.4
2009-08-18,0.0,0.0,70.42,146.3,187.9
2009-08-19,0.0,0.0,70.68,146.8,188.5
2009-08-20,0.0,0.0,70.92,147.3,189.0
2009-08-21,0.0,0.0,71.15,147.8,189.6
2009-08-22,0.0,0.0,71.36,148.2,190.0
2009-08-23,0.0,0.0,71.53,148.6,190.4
2009-08-24,0.0,0.0,71.71,148.9,190.7
2009-08-25,0.0,0.0,71.89,149.3,191.1
2009-08-26,0.3,0.0,72.01,149.6,191.5
2009-08-27,0.1,0.0,72.17,149.9,191.8
2009-08-28,0.0,0.0,72.34,150.2,192.2
2009-08-29,9.9,0.0,63.95,142.0,184.0
2009-08-30,0.5,0.0,64.36,142.5,184.5
2009-08-31,0.0,0.0,65.62,143.9,185.9
2009-09-01,0.0,0.0,66.83,145.3,187.3
2009-09-02,0.0,0.0,67.83,146.4,188.4
2009-09-03,0.0,0.0,68.69,147.4,189.4
2009-09-04,0.0,0.0,69.26,148.1,190.1
2009-09-05,0.0,0.0,69.69,148.6,190.6
2009-09-06,0.0,0.0,69.97,149.0,191.0
2009-09-07,0.0,0.0,70.21,149.3,191.4
2009-09-08,0.0,0.0,70.43,149.6,191.7
2009-09-09,0.0,0.0,70.63,149.9,192.0
2009-09-10,0.0,0.0,70.83,150.2,192.3
2009-09-11,0.0,0.0,71.03,150.4,192.6
2009-09-12,2.0,0.0,69.54,149.0,191.2
2009-09-13,0.0,0.0,70.17,149.7,191.9
2009-09-14,20.1,0.0,51.1,130.7,172.9
2009-09-15,10.2,0.0,42.14,121.8,164.0
2009-09-16,7.5,0.0,35.75,115.4,157.6
2009-09-17,0.2,0.0,37.61,117.0,159.1
2009-09-18,2.5,0.0,38.02,116.3,158.5
2009-09-19,0.1,0.0,40.75,118.0,160.2
2009-09-20,3.2,0.0,40.18,116.5,158.7
2009-09-21,0.5,0.0,41.75,117.4,159.6
2009-09-22,0.1,0.0,44.23,119.2,161.5
2009-09-23,0.1,0.0,46.6,121.1,163.4
2009-09-24,0.0,0.0,48.65,122.8,165.0
2009-09-25,0.0,0.0,50.43,124.3,166.6
2009-09-26,0.0,0.0,51.97,125.6,167.9
2009-09-27,0.0,0.0,53.44,127.0,169.2
2009-09-28,0.0,0.0,54.83,128.3,170.5
2009-09-29,0.0,0.0,56.22,129.6,171.9
2009-09-30,0.0,0.0,57.32,130.7,172.9
2009-10-01,0.0,0.0,58.36,131.7,174.0
2009-10-02,0.0,0.0,59.17,132.5,174.8
2009-10-03,0.0,0.0,59.95,133.3,175.6
2009-10-04,0.0,0.0,60.71,134.1,176.4
2009-10-05,0.0,0.0,61.4,134.8,177.1
2009-10-06,0.0,0.0,61.96,135.4,177.7
2009-10-07,0.0,0.0,62.47,136.0,178.3
2009-10-08,0.0,0.0,62.89,136.5,178.8
2009-10-09,1.3,0.0,62.02,135.6,178.0
2009-10-10,0.0,0.0,62.47,136.1,178.5
2009-10-11,0.0,0.0,63.0,136.7,179.0
2009-10-12,11.7,0.0,52.12,125.9,168.2
2009-10-13,0.0,0.0,53.07,126.9,169.2
2009-10-14,0.0,0.0,53.8,127.7,170.0
2009-10-15,0.0,0.0,54.5,128.4,170.7
2009-10-16,0.0,0.0,55.22,129.1,171.5
2009-10-17,0.0,0.0,55.95,129.9,172.2
2009-10-18,0.0,0.0,56.6,130.5,172.8
2009-10-19,0.0,0.0,57.22,131.1,173.4
2009-10-20,0.0,0.0,57.78,131.6,173.9
2009-10-21,4.3,0.0,53.84,127.6,169.9
2009-10-22,14.7,0.0,39.74,113.4,155.8
2009-10-23,30.2,0.0,10.64,83.8,126.2
2009-10-24,11.9,0.0,9.336,73.05,115.4
2009-10-25,0.1,0.0,17.05,74.06,116.4
2009-10-26,0.0,0.0,21.34,75.25,117.6
2009-10-27,0.0,0.0,24.18,76.39,118.8
2009-10-28,0.0,0.0,26.29,77.43,119.8
2009-10-29,0.0,0.0,28.1,78.54,120.9
2009-10-30,0.1,0.0,29.44,79.36,121.7
2009-10-31,0.0,0.0,30.71,80.24,122.6
2009-11-01,0.0,0.0,31.93,81.19,123.6
2009-11-02,7.0,0.0,26.02,74.99,117.4
2009-11-03,3.5,0.0,24.29,72.32,114.7
2009-11-04,0.6,0.0,25.63,72.34,114.7
2009-11-05,3.5,0.0,23.82,69.41,111.8
